"species_id","class","order","family","genus","species","common","sci_name"
16974,"Mammalia","Rodentia","Muridae","Reithrodontomys","microdon","Small-toothed Harvest Mouse","Reithrodontomys microdon"
16975,"Mammalia","Rodentia","Muridae","Reithrodontomys","montanus","Plains Harvest Mouse","Reithrodontomys montanus"
16976,"Mammalia","Rodentia","Muridae","Reithrodontomys","paradoxus","Nicaraguan Harvest Mouse","Reithrodontomys paradoxus"
16977,"Mammalia","Rodentia","Muridae","Reithrodontomys","raviventris","Salt Marsh Harvest Mouse","Reithrodontomys raviventris"
16978,"Mammalia","Rodentia","Muridae","Reithrodontomys","rodriguezi","Rodriguez's Harvest Mouse","Reithrodontomys rodriguezi"
16979,"Mammalia","Rodentia","Muridae","Reithrodontomys","spectabilis","Cozumel Harvest Mouse","Reithrodontomys spectabilis"
16980,"Mammalia","Rodentia","Muridae","Reithrodontomys","sumichrasti","Sumichrast's Harvest Mouse","Reithrodontomys sumichrasti"
16981,"Mammalia","Rodentia","Muridae","Reithrodontomys","tenuirostris","Narrow-nosed Harvest Mouse","Reithrodontomys tenuirostris"
16982,"Mammalia","Rodentia","Muridae","Reithrodontomys","zacatecae","Zacatecas Harvest Mouse","Reithrodontomys zacatecae"
16516,"Mammalia","Rodentia","Muridae","Rhabdomys","pumilio","Four-striped Grass Mouse","Rhabdomys pumilio"
16983,"Mammalia","Rodentia","Muridae","Rhagomys","rufescens","Brazilian Arboreal Mouse","Rhagomys rufescens"
16984,"Mammalia","Rodentia","Muridae","Rheomys","mexicanus","Mexican Water Mouse","Rheomys mexicanus"
16985,"Mammalia","Rodentia","Muridae","Rheomys","raptor","Goldman's Water Mouse","Rheomys raptor"
16986,"Mammalia","Rodentia","Muridae","Rheomys","thomasi","Thomas's Water Mouse","Rheomys thomasi"
16987,"Mammalia","Rodentia","Muridae","Rheomys","underwoodi","Underwood's Water Mouse","Rheomys underwoodi"
16988,"Mammalia","Rodentia","Muridae","Rhipidomys","austrinus","Southern Climbing Mouse","Rhipidomys austrinus"
16990,"Mammalia","Rodentia","Muridae","Rhipidomys","couesi","Coues's Climbing Mouse","Rhipidomys couesi"
16991,"Mammalia","Rodentia","Muridae","Rhipidomys","fulviventer","Buff-bellied Climbing Mouse","Rhipidomys fulviventer"
16992,"Mammalia","Rodentia","Muridae","Rhipidomys","latimanus","Broad-footed Climbing Mouse","Rhipidomys latimanus"
16993,"Mammalia","Rodentia","Muridae","Rhipidomys","leucodactylus","White-footed Climbing Mouse","Rhipidomys leucodactylus"
16994,"Mammalia","Rodentia","Muridae","Rhipidomys","macconnelli","MacConnell's Climbing Mouse","Rhipidomys macconnelli"
16995,"Mammalia","Rodentia","Muridae","Rhipidomys","mastacalis","Long-tailed Climbing Mouse","Rhipidomys mastacalis"
16996,"Mammalia","Rodentia","Muridae","Rhipidomys","nitela","Splendid Climbing Mouse","Rhipidomys nitela"
16997,"Mammalia","Rodentia","Muridae","Rhipidomys","ochrogaster","Yellow-bellied Climbing Mouse","Rhipidomys ochrogaster"
16998,"Mammalia","Rodentia","Muridae","Rhipidomys","scandens","Mt. Pirri Climbing Mouse","Rhipidomys scandens"
16999,"Mammalia","Rodentia","Muridae","Rhipidomys","venezuelae","Venezuelan Climbing Mouse","Rhipidomys venezuelae"
17000,"Mammalia","Rodentia","Muridae","Rhipidomys","venustus","Charming Climbing Mouse","Rhipidomys venustus"
17001,"Mammalia","Rodentia","Muridae","Rhipidomys","wetzeli","Wetzel's Climbing Mouse","Rhipidomys wetzeli"
16622,"Mammalia","Rodentia","Muridae","Rhizomys","pruinosus","Hoary Bamboo Rat","Rhizomys pruinosus"
16623,"Mammalia","Rodentia","Muridae","Rhizomys","sinensis","Chinese Bamboo Rat","Rhizomys sinensis"
16624,"Mammalia","Rodentia","Muridae","Rhizomys","sumatrensis","Large Bamboo Rat","Rhizomys sumatrensis"
16020,"Mammalia","Rodentia","Muridae","Rhombomys","opimus","Great Gerbil","Rhombomys opimus"
16517,"Mammalia","Rodentia","Muridae","Rhynchomys","isarogensis","Isarog Shrew Rat","Rhynchomys isarogensis"
16518,"Mammalia","Rodentia","Muridae","Rhynchomys","soricoides","Mt. Data Shrew Rat","Rhynchomys soricoides"
15906,"Mammalia","Rodentia","Muridae","Saccostomus","campestris","Pouched Mouse","Saccostomus campestris"
15907,"Mammalia","Rodentia","Muridae","Saccostomus","mearnsi","Mearns's Pouched Mouse","Saccostomus mearnsi"
17002,"Mammalia","Rodentia","Muridae","Scapteromys","tumidus","Swamp Rat","Scapteromys tumidus"
17003,"Mammalia","Rodentia","Muridae","Scolomys","melanops","South American Spiny Mouse","Scolomys melanops"
17004,"Mammalia","Rodentia","Muridae","Scolomys","ucayalensis","Ucayali Spiny Mouse","Scolomys ucayalensis"
17005,"Mammalia","Rodentia","Muridae","Scotinomys","teguina","Alston's Brown Mouse","Scotinomys teguina"
17006,"Mammalia","Rodentia","Muridae","Scotinomys","xerampelinus","Chiriqui Brown Mouse","Scotinomys xerampelinus"
16021,"Mammalia","Rodentia","Muridae","Sekeetamys","calurus","Bushy-tailed Jird","Sekeetamys calurus"
17007,"Mammalia","Rodentia","Muridae","Sigmodon","alleni","Allen's Cotton Rat","Sigmodon alleni"
17008,"Mammalia","Rodentia","Muridae","Sigmodon","alstoni","Alston's Cotton Rat","Sigmodon alstoni"
17009,"Mammalia","Rodentia","Muridae","Sigmodon","arizonae","Arizona Cotton Rat","Sigmodon arizonae"
17010,"Mammalia","Rodentia","Muridae","Sigmodon","fulviventer","Tawny-bellied Cotton Rat","Sigmodon fulviventer"
17011,"Mammalia","Rodentia","Muridae","Sigmodon","hispidus","Hispid Cotton Rat","Sigmodon hispidus"
17012,"Mammalia","Rodentia","Muridae","Sigmodon","inopinatus","Unexpected Cotton Rat","Sigmodon inopinatus"
17013,"Mammalia","Rodentia","Muridae","Sigmodon","leucotis","White-eared Cotton Rat","Sigmodon leucotis"
17014,"Mammalia","Rodentia","Muridae","Sigmodon","mascotensis","Jaliscan Cotton Rat","Sigmodon mascotensis"
17015,"Mammalia","Rodentia","Muridae","Sigmodon","ochrognathus","Yellow-nosed Cotton Rat","Sigmodon ochrognathus"
27848,"Mammalia","Rodentia","Muridae","Sigmodon","peruanus","Peruvian Cotton Rat","Sigmodon peruanus"
17016,"Mammalia","Rodentia","Muridae","Sigmodontomys","alfari","Alfaro's Rice Water Rat","Sigmodontomys alfari"
17017,"Mammalia","Rodentia","Muridae","Sigmodontomys","aphrastus","Harris's Rice Water Rat","Sigmodontomys aphrastus"
16519,"Mammalia","Rodentia","Muridae","Solomys","ponceleti","Poncelet's Naked-tailed Rat","Solomys ponceleti"
16520,"Mammalia","Rodentia","Muridae","Solomys","salamonis","Florida Naked-tailed Rat","Solomys salamonis"
16521,"Mammalia","Rodentia","Muridae","Solomys","salebrosus","Bougainville Naked-tailed Rat","Solomys salebrosus"
16522,"Mammalia","Rodentia","Muridae","Solomys","sapientis","Isabel Naked-tailed Rat","Solomys sapientis"
17061,"Mammalia","Rodentia","Muridae","Spalax","arenarius","Sandy Mole Rat","Spalax arenarius"
17062,"Mammalia","Rodentia","Muridae","Spalax","giganteus","Giant Mole Rat","Spalax giganteus"
17063,"Mammalia","Rodentia","Muridae","Spalax","graecus","Bukovin Mole Rat","Spalax graecus"
17064,"Mammalia","Rodentia","Muridae","Spalax","microphthalmus","Greater Mole Rat","Spalax microphthalmus"
17065,"Mammalia","Rodentia","Muridae","Spalax","zemni","Podolsk Mole Rat","Spalax zemni"
16525,"Mammalia","Rodentia","Muridae","Srilankamys","ohiensis","Ohiya Rat","Srilankamys ohiensis"
15926,"Mammalia","Rodentia","Muridae","Steatomys","caurinus","Northwestern Fat Mouse","Steatomys caurinus"
15927,"Mammalia","Rodentia","Muridae","Steatomys","cuppedius","Dainty Fat Mouse","Steatomys cuppedius"
15928,"Mammalia","Rodentia","Muridae","Steatomys","jacksoni","Jackson's Fat Mouse","Steatomys jacksoni"
15929,"Mammalia","Rodentia","Muridae","Steatomys","krebsii","Kreb's Fat Mouse","Steatomys krebsii"
15930,"Mammalia","Rodentia","Muridae","Steatomys","parvus","Tiny Fat Mouse","Steatomys parvus"
15931,"Mammalia","Rodentia","Muridae","Steatomys","pratensis","Fat Mouse","Steatomys pratensis"
16526,"Mammalia","Rodentia","Muridae","Stenocephalemys","albocaudata","Ethiopian Narrow-headed Rat","Stenocephalemys albocaudata"
16527,"Mammalia","Rodentia","Muridae","Stenocephalemys","griseicauda","Gray-tailed Narrow-headed Rat","Stenocephalemys griseicauda"
16528,"Mammalia","Rodentia","Muridae","Stenomys","ceramicus","Ceram Rat","Stenomys ceramicus"
16529,"Mammalia","Rodentia","Muridae","Stenomys","niobe","Moss-forest Rat","Stenomys niobe"
16530,"Mammalia","Rodentia","Muridae","Stenomys","richardsoni","Glacier Rat","Stenomys richardsoni"
16531,"Mammalia","Rodentia","Muridae","Stenomys","vandeuseni","Van Deusen's Rat","Stenomys vandeuseni"
16532,"Mammalia","Rodentia","Muridae","Stenomys","verecundus","Slender Rat","Stenomys verecundus"
16533,"Mammalia","Rodentia","Muridae","Stochomys","longicaudatus","Target Rat","Stochomys longicaudatus"
16534,"Mammalia","Rodentia","Muridae","Sundamys","infraluteus","Mountain Giant Rat","Sundamys infraluteus"
16535,"Mammalia","Rodentia","Muridae","Sundamys","maxi","Bartels's Rat","Sundamys maxi"
16536,"Mammalia","Rodentia","Muridae","Sundamys","muelleri","Mⁿller's Giant Sunda Rat","Sundamys muelleri"
27873,"Mammalia","Rodentia","Muridae","Sundamys","mulleri",NA,"Sundamys mulleri"
15871,"Mammalia","Rodentia","Muridae","Synaptomys","borealis","Northern Bog Lemming","Synaptomys borealis"
15872,"Mammalia","Rodentia","Muridae","Synaptomys","cooperi","Southern Bog Lemming","Synaptomys cooperi"
16625,"Mammalia","Rodentia","Muridae","Tachyoryctes","ankoliae","Ankole Mole Rat","Tachyoryctes ankoliae"
16626,"Mammalia","Rodentia","Muridae","Tachyoryctes","annectens","Mianzini Mole Rat","Tachyoryctes annectens"
16627,"Mammalia","Rodentia","Muridae","Tachyoryctes","audax","Audacious Mole Rat","Tachyoryctes audax"
16628,"Mammalia","Rodentia","Muridae","Tachyoryctes","daemon","Demon Mole Rat","Tachyoryctes daemon"
16629,"Mammalia","Rodentia","Muridae","Tachyoryctes","macrocephalus","Big-headed Mole Rat","Tachyoryctes macrocephalus"
16630,"Mammalia","Rodentia","Muridae","Tachyoryctes","naivashae","Naivasha Mole Rat","Tachyoryctes naivashae"
16631,"Mammalia","Rodentia","Muridae","Tachyoryctes","rex","King Mole Rat","Tachyoryctes rex"
16632,"Mammalia","Rodentia","Muridae","Tachyoryctes","ruandae","Ruanda Mole Rat","Tachyoryctes ruandae"
16633,"Mammalia","Rodentia","Muridae","Tachyoryctes","ruddi","Rudd's Mole Rat","Tachyoryctes ruddi"
16634,"Mammalia","Rodentia","Muridae","Tachyoryctes","spalacinus","Embi Mole Rat","Tachyoryctes spalacinus"
16635,"Mammalia","Rodentia","Muridae","Tachyoryctes","splendens","East African Mole Rat","Tachyoryctes splendens"
16537,"Mammalia","Rodentia","Muridae","Taeromys","arcuatus","Salokko Rat","Taeromys arcuatus"
16538,"Mammalia","Rodentia","Muridae","Taeromys","callitrichus","Lovely-haired Rat","Taeromys callitrichus"
16539,"Mammalia","Rodentia","Muridae","Taeromys","celebensis","Celebes Rat","Taeromys celebensis"
16540,"Mammalia","Rodentia","Muridae","Taeromys","hamatus","Sulawesi Montane Rat","Taeromys hamatus"
16541,"Mammalia","Rodentia","Muridae","Taeromys","punicans","Sulawesi Forest Rat","Taeromys punicans"
16542,"Mammalia","Rodentia","Muridae","Taeromys","taerae","Tondano Rat","Taeromys taerae"
16543,"Mammalia","Rodentia","Muridae","Tarsomys","apoensis","Long-footed Rat","Tarsomys apoensis"
16544,"Mammalia","Rodentia","Muridae","Tarsomys","echinatus","Spiny Long-footed Rat","Tarsomys echinatus"
27899,"Mammalia","Rodentia","Muridae","Tarsomys","sp.A",NA,"Tarsomys sp.A"
27900,"Mammalia","Rodentia","Muridae","Tarsomys","sp.B",NA,"Tarsomys sp.B"
16545,"Mammalia","Rodentia","Muridae","Tateomys","macrocercus","Long-tailed Shrew Rat","Tateomys macrocercus"
16546,"Mammalia","Rodentia","Muridae","Tateomys","rhinogradoides","Tate's Shrew Rat","Tateomys rhinogradoides"
16022,"Mammalia","Rodentia","Muridae","Tatera","afra","Cape Gerbil","Tatera afra"
16023,"Mammalia","Rodentia","Muridae","Tatera","boehmi","Boehm's Gerbil","Tatera boehmi"
16024,"Mammalia","Rodentia","Muridae","Tatera","brantsii","Highveld Gerbil","Tatera brantsii"
16025,"Mammalia","Rodentia","Muridae","Tatera","guineae","Guinea Gerbil","Tatera guineae"
16026,"Mammalia","Rodentia","Muridae","Tatera","inclusa","Gorongoza Gerbil","Tatera inclusa"
16027,"Mammalia","Rodentia","Muridae","Tatera","indica","Indian Gerbil","Tatera indica"
16028,"Mammalia","Rodentia","Muridae","Tatera","kempi","Kemp's Gerbil","Tatera kempi"
16029,"Mammalia","Rodentia","Muridae","Tatera","leucogaster","Bushveld Gerbil","Tatera leucogaster"
16030,"Mammalia","Rodentia","Muridae","Tatera","nigricauda","Black-tailed Gerbil","Tatera nigricauda"
16031,"Mammalia","Rodentia","Muridae","Tatera","phillipsi","Phillip's Gerbil","Tatera phillipsi"
16032,"Mammalia","Rodentia","Muridae","Tatera","robusta","Fringe-tailed Gerbil","Tatera robusta"
16033,"Mammalia","Rodentia","Muridae","Tatera","valida","Savanna Gerbil","Tatera valida"
16034,"Mammalia","Rodentia","Muridae","Taterillus","arenarius","Sahel Gerbil","Taterillus arenarius"
16035,"Mammalia","Rodentia","Muridae","Taterillus","congicus","Congo Gerbil","Taterillus congicus"
16036,"Mammalia","Rodentia","Muridae","Taterillus","emini","Emin's Gerbil","Taterillus emini"
16037,"Mammalia","Rodentia","Muridae","Taterillus","gracilis","Slender Gerbil","Taterillus gracilis"
16038,"Mammalia","Rodentia","Muridae","Taterillus","harringtoni","Harrington's Gerbil","Taterillus harringtoni"
16039,"Mammalia","Rodentia","Muridae","Taterillus","lacustris","Lake Chad Gerbil","Taterillus lacustris"
16040,"Mammalia","Rodentia","Muridae","Taterillus","petteri","Petter's Gerbil","Taterillus petteri"
16041,"Mammalia","Rodentia","Muridae","Taterillus","pygargus","Senegal Gerbil","Taterillus pygargus"
16547,"Mammalia","Rodentia","Muridae","Thallomys","loringi","Loring's Rat","Thallomys loringi"
16548,"Mammalia","Rodentia","Muridae","Thallomys","nigricauda","Black-tailed Tree Rat","Thallomys nigricauda"
16549,"Mammalia","Rodentia","Muridae","Thallomys","paedulcus","Acacia Rat","Thallomys paedulcus"
16550,"Mammalia","Rodentia","Muridae","Thallomys","shortridgei","Shortridge's Rat","Thallomys shortridgei"
17018,"Mammalia","Rodentia","Muridae","Thalpomys","cerradensis","Cerrado Mouse","Thalpomys cerradensis"
17019,"Mammalia","Rodentia","Muridae","Thalpomys","lasiotis","Hairy-eared Cerrado Mouse","Thalpomys lasiotis"
16551,"Mammalia","Rodentia","Muridae","Thamnomys","kempi","Kemp's Thicket Rat","Thamnomys kempi"
16552,"Mammalia","Rodentia","Muridae","Thamnomys","venustus","Charming Thicket Rat","Thamnomys venustus"
17020,"Mammalia","Rodentia","Muridae","Thomasomys","aureus","Golden Oldfield Mouse","Thomasomys aureus"
17021,"Mammalia","Rodentia","Muridae","Thomasomys","baeops","Beady-eyed Mouse","Thomasomys baeops"
17022,"Mammalia","Rodentia","Muridae","Thomasomys","bombycinus","Silky Oldfield Mouse","Thomasomys bombycinus"
17023,"Mammalia","Rodentia","Muridae","Thomasomys","cinereiventer","Ashy-bellied Oldfield Mouse","Thomasomys cinereiventer"
17024,"Mammalia","Rodentia","Muridae","Thomasomys","cinereus","Ash-colored Oldfield Mouse","Thomasomys cinereus"
17025,"Mammalia","Rodentia","Muridae","Thomasomys","daphne","Daphne's Oldfield Mouse","Thomasomys daphne"
17027,"Mammalia","Rodentia","Muridae","Thomasomys","gracilis","Slender Oldfield Mouse","Thomasomys gracilis"
17028,"Mammalia","Rodentia","Muridae","Thomasomys","hylophilus","Woodland Oldfield Mouse","Thomasomys hylophilus"
17029,"Mammalia","Rodentia","Muridae","Thomasomys","incanus","Inca Oldfield Mouse","Thomasomys incanus"
17030,"Mammalia","Rodentia","Muridae","Thomasomys","ischyurus","Strong-tailed Oldfield Mouse","Thomasomys ischyurus"
17031,"Mammalia","Rodentia","Muridae","Thomasomys","kalinowskii","Kalinowski's Oldfield Mouse","Thomasomys kalinowskii"
17032,"Mammalia","Rodentia","Muridae","Thomasomys","ladewi","Ladew's Oldfield Mouse","Thomasomys ladewi"
17033,"Mammalia","Rodentia","Muridae","Thomasomys","laniger","Butcher, Oldfield Mouse","Thomasomys laniger"
17035,"Mammalia","Rodentia","Muridae","Thomasomys","niveipes","Snow-footed Oldfield Mouse","Thomasomys niveipes"
17036,"Mammalia","Rodentia","Muridae","Thomasomys","notatus","Distinguished Oldfield Mouse","Thomasomys notatus"
17037,"Mammalia","Rodentia","Muridae","Thomasomys","oreas","Montane Oldfield Mouse","Thomasomys oreas"
17038,"Mammalia","Rodentia","Muridae","Thomasomys","paramorum","Paramo Oldfield Mouse","Thomasomys paramorum"
17039,"Mammalia","Rodentia","Muridae","Thomasomys","pyrrhonotus","Thomas's Oldfield Mouse","Thomasomys pyrrhonotus"
17040,"Mammalia","Rodentia","Muridae","Thomasomys","rhoadsi","Rhoads's Oldfield Mouse","Thomasomys rhoadsi"
17041,"Mammalia","Rodentia","Muridae","Thomasomys","rosalinda","Rosalinda's Oldfield Mouse","Thomasomys rosalinda"
17042,"Mammalia","Rodentia","Muridae","Thomasomys","silvestris","Forest Oldfield Mouse","Thomasomys silvestris"
17043,"Mammalia","Rodentia","Muridae","Thomasomys","taczanowskii","Taczanowski's Oldfield Mouse","Thomasomys taczanowskii"
17044,"Mammalia","Rodentia","Muridae","Thomasomys","vestitus","Dressy Oldfield Mouse","Thomasomys vestitus"
16553,"Mammalia","Rodentia","Muridae","Tokudaia","muenninki","Muennink's Spiny Rat","Tokudaia muenninki"
16554,"Mammalia","Rodentia","Muridae","Tokudaia","osimensis","Ryukyu Spiny Rat","Tokudaia osimensis"
16555,"Mammalia","Rodentia","Muridae","Tryphomys","adustus","Luzon Short-nosed Rat","Tryphomys adustus"
15900,"Mammalia","Rodentia","Muridae","Tscherskia","",NA,"Tscherskia "
15901,"Mammalia","Rodentia","Muridae","Tscherskia","triton","Greater Long-tailed Hamster","Tscherskia triton"
17045,"Mammalia","Rodentia","Muridae","Tylomys","bullaris","Chiapan Climbing Rat","Tylomys bullaris"
17046,"Mammalia","Rodentia","Muridae","Tylomys","fulviventer","Fulvous-bellied Climbing Rat","Tylomys fulviventer"
17047,"Mammalia","Rodentia","Muridae","Tylomys","mirae","Mira Climbing Rat","Tylomys mirae"
17048,"Mammalia","Rodentia","Muridae","Tylomys","nudicaudus","Peters's Climbing Rat","Tylomys nudicaudus"
17049,"Mammalia","Rodentia","Muridae","Tylomys","panamensis","Panamanian Climbing Rat","Tylomys panamensis"
17050,"Mammalia","Rodentia","Muridae","Tylomys","tumbalensis","Tumbala Climbing Rat","Tylomys tumbalensis"
17051,"Mammalia","Rodentia","Muridae","Tylomys","watsoni","Watson's Climbing Rat","Tylomys watsoni"
16619,"Mammalia","Rodentia","Muridae","Typhlomys","chapensis","Chapa Pygmy Dormouse","Typhlomys chapensis"
16620,"Mammalia","Rodentia","Muridae","Typhlomys","cinereus","Chinese Pygmy Dormouse","Typhlomys cinereus"
16556,"Mammalia","Rodentia","Muridae","Uranomys","ruddi","Rudd's Mouse","Uranomys ruddi"
16557,"Mammalia","Rodentia","Muridae","Uromys","anak","Giant Naked-tailed Rat","Uromys anak"
27922,"Mammalia","Rodentia","Muridae","Uromys","boeadii",NA,"Uromys boeadii"
16558,"Mammalia","Rodentia","Muridae","Uromys","caudimaculatus","Giant White-tailed Rat","Uromys caudimaculatus"
27923,"Mammalia","Rodentia","Muridae","Uromys","emmae",NA,"Uromys emmae"
16559,"Mammalia","Rodentia","Muridae","Uromys","hadrourus","Masked White-tailed Rat","Uromys hadrourus"
16560,"Mammalia","Rodentia","Muridae","Uromys","imperator","Emperor Rat","Uromys imperator"
27924,"Mammalia","Rodentia","Muridae","Uromys","neobritannicus",NA,"Uromys neobritannicus"
16563,"Mammalia","Rodentia","Muridae","Uromys","rex","King Rat","Uromys rex"
27928,"Mammalia","Rodentia","Muridae","Vandeleuria","nilagirica",NA,"Vandeleuria nilagirica"
16564,"Mammalia","Rodentia","Muridae","Vandeleuria","nolthenii","Nolthenius's Long-tailed Climbing Mouse","Vandeleuria nolthenii"
16565,"Mammalia","Rodentia","Muridae","Vandeleuria","oleracea","Asiatic Long-tailed Climbing Mouse","Vandeleuria oleracea"
